name,year,vote_average,page_url,image_url,genres,director,actors,description
Beat Bobby Flay,2013.0,6.13,https://www.themoviedb.org/tv/62481,https://image.tmdb.org/t/p/w500/vY8Bep9K9oFSz0C9gnTVipfBciU.jpg,Reality,Not specified,Bobby Flay,"Two talented chefs go head-to-head for the chance to Beat Bobby Flay. To get to Bobby the chefs must first face off against each other, creating a spectacular dish with a secret ingredient of Bobby's choice. Judges Alex Guarnaschelli and Jeff Mauro know Bobby's strengths and his weaknesses. Their goal: Pick the chef who has the skills to take down Bobby Flay in his own arena. The winning chef gets to challenge Bobby with his or her surprise signature dish. If Bobby goes down, the winner can tell the world, ""I beat Bobby Flay!"""
That Girl,1966.0,6.125,https://www.themoviedb.org/tv/1925,https://image.tmdb.org/t/p/w500/uQtkMZZQre3Kf17tSnOy41ijAfV.jpg,Comedy,Bill Persky,"Marlo Thomas, Ted Bessell, Lew Parker","That Girl is an American sitcom that ran on ABC from 1966 to 1971. It stars Marlo Thomas as the title character Ann Marie, an aspiring actress, who moves from her hometown of Brewster, New York to try to make it big in New York City. Ann has to take a number of offbeat ""temp"" jobs to support herself in between her various auditions and bit parts. Ted Bessell played her boyfriend Donald Hollinger, a writer for Newsview Magazine; Lew Parker and Rosemary DeCamp played Lew Marie and Helen Marie, her concerned parents. Bernie Kopell, Ruth Buzzi and Reva Rose played Ann and Donald's friends. That Girl was developed by writers Bill Persky and Sam Denoff, who had served as head writers on The Dick Van Dyke Show earlier in the 1960s."
High (School) On Sex,2022.0,6.109,https://www.themoviedb.org/tv/203906,https://image.tmdb.org/t/p/w500/tBOQVr2XfNKjUnB7O4tOM3olomr.jpg,"Comedy, Drama",Not specified,"Angelica Hart, Apple Dy, Clifford Pusing, Van Allen Ong, Audrey Avila","Wilbert Ross and Denise Esteban. Vivamax brings lots of laughs and loads of sexy time in its new series, “High (School) on Sex”, pronounced as High On Sex,"
"Love, American Style",1969.0,6.105,https://www.themoviedb.org/tv/1825,https://image.tmdb.org/t/p/w500/aSL7chmSyz6aqTebDd8qxTFlwbW.jpg,Comedy,Not specified,Not specified,"An anthology comedy series featuring a line up of different celebrity guest stars appearing in anywhere from one, two, three, and four short stories or vignettes within an hour about versions of love and romance."
The Drew Barrymore Show,2020.0,6.1,https://www.themoviedb.org/tv/108178,https://image.tmdb.org/t/p/w500/7X3BkHmyPUp2pbYeN1qITgKfrOz.jpg,Talk,Drew Barrymore,Drew Barrymore,"Drew Barrymore presents human-interest stories, celebrity guests, lifestyle segments and field pieces, all driven by her infectious brand of humor and optimism."
Amanchu!,2016.0,6.1,https://www.themoviedb.org/tv/67346,https://image.tmdb.org/t/p/w500/aAH7MHYqmBujlTfKbMwPGsbtMc5.jpg,"Animation, Comedy",Not specified,"Ai Kayano, Eri Suzuki, Saori Onishi, Yuuichirou Umehara, Kikuko Inoue","The hyperactive teenage scuba diver, Hikari Kohinata, lives in a small town near the sea. On her first day of high school she meets the shy transfer student, Futaba Oki, who is struggling to find a place after moving away from Tokyo. Hikari takes the lead, dragging Futaba into her hijinx, and the two soon become close friends"
Girls5eva,2021.0,6.1,https://www.themoviedb.org/tv/100350,https://image.tmdb.org/t/p/w500/1RplQ2ooky3kONomTNhsptZxqAV.jpg,Comedy,Meredith Scardino,"Sara Bareilles, Busy Philipps, Paula Pell, Renée Elise Goldsberry","When a one-hit-wonder girl group from the '90s gets sampled by a young rapper, its members reunite to give their pop star dreams one more shot. They may be grown women balancing spouses, kids, jobs, debt, aging parents and shoulder pain, but can't they also be Girls5Eva?"
Casualty,1986.0,6.1,https://www.themoviedb.org/tv/1021,https://image.tmdb.org/t/p/w500/xori6j1eOdXwD5z213t2o8NMcvu.jpg,"Drama, Soap","Jeremy Brock, Paul Unwin","William Beck, Elinor Lawless, Neet Mohan, Charles Venn, Di Botcher","Drama series about the staff and patients at Holby City Hospital's emergency department, charting the ups and downs in their personal and professional lives."
Lassie,1954.0,6.1,https://www.themoviedb.org/tv/5368,https://image.tmdb.org/t/p/w500/vqbVr4fYRZb28ywczaidn29JJTA.jpg,"Action & Adventure, Drama, Family, Comedy",Robert Maxwell,"Hugh Reilly, Josh Albee, Larry Pennell, Larry Wilcox","Lassie is the pet of Jeff Miller, an 11-year-old farm boy. The two become best friends and enjoy family adventures in the American countryside, teaching each other about love, nature and commitment."
The Rachel Maddow Show,2008.0,6.1,https://www.themoviedb.org/tv/7967,https://image.tmdb.org/t/p/w500/nRU0oYwjNsto71oRfENX5G3oKqy.jpg,"News, Talk",Not specified,Rachel Maddow,"The Rachel Maddow Show is a daily news and opinion television program that airs on MSNBC, running in the 9:00 pm ET timeslot. It is hosted by Rachel Maddow, who gained popularity with her frequent appearances as a liberal pundit on various MSNBC programs. It is based on her former radio show of the same name. The show debuted on September 8, 2008."
Towards Zero,2025.0,6.1,https://www.themoviedb.org/tv/245773,https://image.tmdb.org/t/p/w500/T6P2hxlya0XVWZdktWy6mdrT6J.jpg,"Crime, Drama","Agatha Christie, Rachel Bennette","Anjelica Huston, Oliver Jackson-Cohen, Ella Lily Hyland, Mimi Keene, Clarke Peters","After a scandalous divorce, a tennis star, his ex-wife and a volatile mix of guests converge at a coastal estate. When murder strikes, a troubled detective must unravel the truth."
Dreams of Liberty,2024.0,6.1,https://www.themoviedb.org/tv/239526,https://image.tmdb.org/t/p/w500/nlZZPRCQo1H4e32wsQll2VWxEDt.jpg,"Drama, Soap","Beatriz Duque, Verónica Viñé","Natalia Sánchez, Dani Tatay, Nancho Novo, Marta Belmonte, Ana Fernández",Begoña Montes is a woman who lives trapped in a toxic marriage and seeks the long-awaited freedom in Spain in 1958.
Da Vinci's Inquest,1998.0,6.1,https://www.themoviedb.org/tv/3810,https://image.tmdb.org/t/p/w500/yTiI8j1ykKYtn0fYNedE9eju4Fr.jpg,"Crime, Drama",Chris Haddock,"Sarah-Jane Redmond, Suleka Mathew, Venus Terzo, Donnelly Rhodes, Gwynyth Walsh","Da Vinci's Inquest is a Canadian dramatic television series that aired on CBC Television from 1998 to 2005. While never a ratings blockbuster, seven seasons of thirteen episodes each were filmed for a total of ninety-one episodes.

The show, set and filmed in Vancouver, stars Nicholas Campbell as Dominic Da Vinci, once an undercover officer for the Royal Canadian Mounted Police, but now a crusading coroner who seeks justice in the cases he investigates.

The cast also includes Gwynyth Walsh as Da Vinci's ex-wife and chief pathologist Patricia Da Vinci, Donnelly Rhodes as detective Leo Shannon, and Ian Tracey as detective Mick Leary."
Ant & Dec's Saturday Night Takeaway,2002.0,6.1,https://www.themoviedb.org/tv/2564,https://image.tmdb.org/t/p/w500/5f4gnTczwtjHekUXLncjejsla7w.jpg,"Comedy, Family, Reality","Declan Donnelly, Anthony McPartlin","Anthony McPartlin, Declan Donnelly, Andi Peters, Stephen Mulhern, Clara Amfo","A gameshow hosted by Ant and Dec filled with stunts, sketches, and special guest appearances."
Peak Practice,1993.0,6.1,https://www.themoviedb.org/tv/13286,https://image.tmdb.org/t/p/w500/fLIufTXrMV54MIiYjkpw3l69HTv.jpg,Drama,Not specified,"Maggie O'Neill, Susannah Corbett, Eva Pope, Gray O'Brien, Simon Shepherd","Peak Practice is a British drama series about a GP surgery in Cardale — a small fictional town in the Derbyshire Peak District — and the doctors who worked there. It ran on ITV from 10 May 1993 to 30 January 2002 and was one of their most successful series at the time. It originally starred Kevin Whately as Dr Jack Kerruish, Amanda Burton as Dr Beth Glover and Simon Shepherd as Dr Will Preston, though the roster of doctors would change many times over the course of the series.

Cardale was based on the Staffordshire village of Longnor for the final series, but was previously based in the Derbyshire village of Crich, although certain scenes were filmed at other nearby Derbyshire towns and villages, most notably Matlock, Belper and Ashover."
Indian Idol,2004.0,6.1,https://www.themoviedb.org/tv/13700,https://image.tmdb.org/t/p/w500/igtVLnrSyMwPYtuWGFRSk3wlPel.jpg,Reality,Not specified,"Vishal Dadlani, Shreya Ghoshal, Aditya Narayan, Badshah",The Indian version of the Pop Idol format.
The Big Valley,1965.0,6.1,https://www.themoviedb.org/tv/11577,https://image.tmdb.org/t/p/w500/wjDnSS8JTjSg9g61bkEJKkPug1F.jpg,"Western, Drama","Louis F. Edelman, A.I. Bezzerides","Barbara Stanwyck, Richard Long, Peter Breck, Lee Majors, Linda Evans","The Big Valley is an American western television series which ran on ABC from September 15, 1965, to May 19, 1969. The show stars Barbara Stanwyck, as the widow of a wealthy nineteenth century California rancher. It was created by A.I. Bezzerides and Louis F. Edelman, and produced by Levy-Gardner-Laven for Four Star Television."
20/20,1978.0,6.1,https://www.themoviedb.org/tv/2035,https://image.tmdb.org/t/p/w500/cmqmilQ6l9zAWImNCvRLtXlvQ3Q.jpg,"News, Documentary",Roone Arledge,"David Muir, Deborah Roberts","20/20 is an American television newsmagazine that has been broadcast on ABC since June 6, 1978. Created by ABC News executive Roone Arledge, the show was designed similarly to CBS's 60 Minutes but focuses more on human interest stories than international and political subjects. The program's name derives from the ""20/20"" measurement of visual acuity.

The hour-long program has been a staple on Friday evenings for much of the time since it moved to that timeslot from Thursdays in September 1987, though special editions of the program occasionally air on other nights."
The Private School,2011.0,6.1,https://www.themoviedb.org/tv/46104,https://image.tmdb.org/t/p/w500/awwalKLvtHL4NxozKcSMIR3fJIG.jpg,"Mystery, Drama",Not specified,"Anton Khabarov, Pavel Priluchnyy, Tatyana Kosmacheva, Игорь Юртаев, Yuliya Agafonova","An elite private school conceals dark secrets. When a teacher disappears, students embark on a perilous journey, facing obstacles and revelations before the gripping conclusion."
Antiques Roadshow,1979.0,6.1,https://www.themoviedb.org/tv/2042,https://image.tmdb.org/t/p/w500/hZnCNv58d7L0Ee3BZI3j2NSBtU.jpg,"Documentary, Family",Not specified,Not specified,Antiques Roadshow is a British television show in which antiques appraisers travel to various regions of the United Kingdom to appraise antiques brought in by local people. It has been running since 1979. There are also international versions of the programme.
Viper,1994.0,6.1,https://www.themoviedb.org/tv/4636,https://image.tmdb.org/t/p/w500/zBNq9usIgXBhUw4jgHpetSvSZKp.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy","Danny Bilson, Paul De Meo","James McCaffrey, Heather Medway, Joe Nipote, J. Downing","Viper is an action-adventure TV series about a special task force set up by the federal government to fight crime in the fictional city of Metro City, California that is perpetually under siege from one crime wave after another. The weapon used by this task force is an assault vehicle that masquerades as a Dodge Viper RT/10 roadster and coupe. The series takes place in ""the near future"". The primary brand of vehicles driven in the show were Chrysler or subsidiary companies.

The Viper Defender ""star car"" was designed by Chrysler Corporation engineers. The exterior design of the car was produced by Chrysler stylist Steve Ferrerio."
Click,2000.0,6.1,https://www.themoviedb.org/tv/15161,https://image.tmdb.org/t/p/w500/osUNbnb0iVTRpyhNnO153ddfXBh.jpg,"News, Documentary",Stephen Cole,Spencer Kelly,"Your user-friendly guide to the latest technology news, issues, gadgets and apps."
Ellen,1994.0,6.098,https://www.themoviedb.org/tv/271,https://image.tmdb.org/t/p/w500/1GvwnoKzbUHHxbSO6ZSHygw1is8.jpg,Comedy,"Neal Marlens, Ellen DeGeneres, Carol Black","Ellen DeGeneres, Joely Fisher, David Anthony Higgins, Clea Lewis, Jeremy Piven","Ellen is an American television sitcom that aired on the ABC network from March 29, 1994 to July 22, 1998, consisting of 109 episodes. The title role of Ellen Morgan, played by stand-up comedian Ellen DeGeneres, was a neurotic bookstore owner in her thirties.

The series centered on Ellen's dealing with her quirky friends, her family and the problems of daily life. The series is notable for being the first one in which the main character came out as gay, which DeGeneres' character did in the 1997 episode ""Puppy Episode"". This event received a great deal of media exposure, ignited controversy, and prompted ABC to place a parental advisory at the beginning of each episode.

The series' theme song, ""So Called Friend"" is by Scottish band Texas. A running gag was that each episode had a distinct opening credits sequence, resulting from Ellen's ongoing search for the perfect opening credits."
The Hitchhiker,1983.0,6.094,https://www.themoviedb.org/tv/10370,https://image.tmdb.org/t/p/w500/AmOBNQXTMPsi3NvcadHxfM4xEVZ.jpg,"Drama, Crime","Riff Markowitz, Richard Rothstein, Lewis Chesler","Page Fletcher, Nicholas Campbell",A young hitchhiker introduces characters who are about to experience a frightening and sometimes supernatural incident of some kind in this moody anthology series.
Disney Gallery / Star Wars: The Book of Boba Fett,2022.0,6.088,https://www.themoviedb.org/tv/198109,https://image.tmdb.org/t/p/w500/pfoGiDAStk1T8Dhj3lO3LbBoDTO.jpg,Documentary,Not specified,"Jon Favreau, Dave Filoni, Robert Rodriguez, Temuera Morrison, Ming-Na Wen","Explore the behind-the-scenes story of the legendary bounty hunter’s return to the sands of Tatooine with mercenary Fennec Shand, who together seek to claim the territory and crime syndicate once run by the late Jabba the Hutt. In this insightful new special, filmmakers, cast and crew reveal never-before-seen footage, groundbreaking technology and the practical effects that brought it all to life."
Scene of the Crime,1970.0,6.085,https://www.themoviedb.org/tv/3034,https://image.tmdb.org/t/p/w500/yh43TKi9himQWhzrlWBxV8WjsFn.jpg,"Drama, Crime",Not specified,Not specified,"Tatort is a long-running German/Austrian/Swiss, crime television series set in various parts of these countries. The show is broadcast on the channels of ARD in Germany, ORF in Austria and SF1 in Switzerland."
Der Alte,1977.0,6.083,https://www.themoviedb.org/tv/37971,https://image.tmdb.org/t/p/w500/cHkQqbrVzcwuvLwStBpERJnxx4g.jpg,"Crime, Drama",Helmut Ringelmann,Not specified,"A police department, lead by an older, experienced detective solve crimes together."
